PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
7911;"Embajada de Polonia";"";"";"";"Bus: 82, 137.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a332f3216571c010VgnVCM1000000b205a0aRCRD";"GUISANDO";"CALLE";"V";"23";"";"";"";"BIS";"MADRID";"MADRID";"28035";"CIUDAD UNIVERSITARIA";"MONCLOA-ARAVACA";"438085";"4480274";"40.470839866907276";"-3.7303803419819235";"913 736 605";"913 769 572";"madryt.amb.sekretariat@msz.gov.pl";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7917;"Embajada de Portugal";"";"";"";"Metro: Núñez de Balboa (líneas 5 y 9).   Bus: 1, 19, 51, 74,  9.   Bicimad: Estaciones 103 (calle José Ortega y Gasset, 4) y 88 (calle Velázquez, 75).  Aparcamiento: Velézquez Juan Bravo (58) calle Velázquez y calle Juan Bravo.";"Asuntos Consulares:   Dirección: calle Lagasca 88, 4&amp;ordm;-C, 28001, Madrid Teléfono: 915 773 585 Fax: 915 776 802 Correo electrónico: secretaria@madrid.dgaccp.pt    Consejería de Educación:   Dirección: calle Lagasca 88, 4&amp;ordm;-C, 28001, Madrid Teléfono: 913 080 696 Fax: 913 080 732 Correo electrónico: cepe.espanha@camoens.mne.pt    Asuntos Comerciales:   Dirección: Calle Lagasca 88, 4&amp;ordm;-B, 28001, Madrid Teléfono: 917 617 200 Fax: 915 711 424 Correo electrónico: aicep.madrid@portugalglobal.pt    Asuntos de Turismo:   Dirección: calle Lagasca 88, 4&amp;ordm;-B, 28001, Madrid Teléfono: 917 617 200 / 902 190 019 Fax: 915 711 424 E-mail: edt.espanha@turismodeportugal.pt";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3642f3216571c010VgnVCM1000000b205a0aRCRD";"LAGASCA";"CALLE";"V";"88";"4";"A";"";"";"MADRID";"MADRID";"28001";"CASTELLANA";"SALAMANCA";"441918";"4475700";"40.42991206232817";"-3.6847491581278606";"917 824 960";"917 824 972";"madrid@mne.pt";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
170151;"Embajada de Qatar";"";"";"";"Metro: Alonso Martínez (líneas 4, 5 y 10), Colón (línea 4).  Bus: 14, 150, 27, 45, 5.  Bicimad: Estación 104 (paseo de la Castellana, 4).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c9eae0e1f181c010VgnVCM1000000b205a0aRCRD";"CASTELLANA";"PASEO";"V";"15";"5";"";"";"";"MADRID";"MADRID";"28046";"ALMAGRO";"CHAMBERI";"441455";"4475504";"40.42811394313855";"-3.690189203244315";"913 106 926";"913 104 851";"";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7883;"Embajada de Reino Unido de Gran Bretaña e Irlanda del Norte";"";"";"";"Metro: Begoña (línea 10).  Bus: 124, 134, 135, 173, 175, 176, 178, 67, 147, 174, 66.  Bicimad: Estación 248 (calle Sinesio Delgado, 2).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c852f3216571c010VgnVCM1000000b205a0aRCRD";"CASTELLANA";"PASEO";"V";"259";"";"D";"";"Torre Espacio";"MADRID";"MADRID";"28046";"LA PAZ";"FUENCARRAL-EL PARDO";"441744";"4480809";"40.47592404926307";"-3.6872691224974417";"917 146 300";"917 146 305";"Oliver.Thorpe@fco.gov.uk";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7962;"Embajada de República Checa";"";"";"";"Metro: Duque de Pastrana (línea 9), Pío XII (línea 9).  Bus: 107, 29, 70.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5b62f3216571c010VgnVCM1000000b205a0aRCRD";"COMANDANTE FRANCO";"AVENIDA";"V";"34";"";"";"";"";"MADRID";"MADRID";"28016";"NUEVA ESPAÑA";"CHAMARTIN";"442995";"4479691";"40.46594286739446";"-3.672409949254646";"913 531 880";"913 531 885";"madrid@embassy.mzv.cz";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7918;"Embajada de República Dominicana";"";"";"";"Metro: Rubén Darío (línea 5), Núñez de Balboa (líneas 5, 9).  Bus: 19, 51, 9, 14, 150, 27, 45, 5.  Bicimad: Estaciones 103 (calle José Ortega y Gasset, 4) y 142 (paseo de la Castellana, 42).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ed72f3216571c010VgnVCM1000000b205a0aRCRD";"CASTELLANA";"PASEO";"V";"30";"1";"DERECHA";"";"";"MADRID";"MADRID";"28046";"CASTELLANA";"SALAMANCA";"441619";"4475887";"40.43157571673001";"-3.6882911089925896";"914 315 395";"914 358 139";"embajada@embajadadominicana.es";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7919;"Embajada de Rumanía";"";"";"";"Metro: Colombia (líneas 8 y 9), Pio XII (línea 9).  Bus: 51, 150, 11, 40, 16, 29.  Bicimad: Estación 254 (avenida Pío XII, 3).  Aparcamiento: República Dominicana (61), plaza República Dominicana.";"Sección Consular:   Avenida de la Albufera, 319. Teléfonos: 913 501 881 / 649 656 032. Fax: 914 165 025. Correo electrónico: madrid.consul@mae.ro.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7092f3216571c010VgnVCM1000000b205a0aRCRD";"ALFONSO XIII";"AVENIDA";"V";"157";"";"";"";"";"MADRID";"MADRID";"28016";"NUEVA ESPAÑA";"CHAMARTIN";"442485";"4479057";"40.46019291202317";"-3.6783690131760567";"913 599 425";"913 452 917";"madrid@mae.ro";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7928;"Embajada de Rusia";"";"";"";"Metro: República Argentina (línea 6), Cruz del Rayo (línea 9).  Bus: 7, C2, 16, 19, C1, 51.  Bicimad: Estación 137 (plaza de la República Argentina, 6).";"Asuntos Consulares:   Calle Joaquín Costa, 33. Teléfono 914 112 957. Fax: 915 627 830. Correo electrónico: consm@arrakis.es.   Asuntos Comerciales:   Calle Carbonero y Sol, 2. Teléfonos: 915 624 449 y 914 111 900. Fax: 914 111 950. Correo electrónico: info@rusiaspain.com";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=03a2f3216571c010VgnVCM1000000b205a0aRCRD";"VELAZQUEZ";"CALLE";"V";"155";"";"";"";"";"MADRID";"MADRID";"28002";"EL VISO";"CHAMARTIN";"442081";"4477346";"40.444751383993676";"-3.6829776549736115";"915 622 264 / 914 110 807";"915 629 712";"embrues@infonegocio.com";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
21162;"Embajada de San Marino";"";"";"";"Metro: Cruz del Rayo (línea 9), Prosperidad (línea 4), Avenida de América (líneas 4, 6, 7 y 9).  Bus: 73, 9, 29, 52, 1.  Bicimad: Estaciones 146 (calle María Francisca, 1), 195 (avenida de América, 1).  Aparcamiento: América (16) Intercambiador Avenida de América.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=06fc7d448b51c010VgnVCM2000000c205a0aRCRD";"PADRE JESUS ORDO&amp;Ntilde;EZ";"CALLE";"V";"18";"3";"IZQUIERDA";"";"";"MADRID";"MADRID";"28002";"PROSPERIDAD";"CHAMARTIN";"442527";"4476977";"40.44145820584704";"-3.6776854132094505";"915 639 000";"915 631 931";"amb.spagna@gov.sm";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
67679;"Embajada de Santa Sede (Nunciatura apostólica)";"";"";"";"Metro: Duque de Pastrana (línea 9).  Bus: 150, 16.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0763827a9e41c010VgnVCM2000000c205a0aRCRD";"PIO XII";"AVENIDA";"V";"46";"";"";"";"";"MADRID";"MADRID";"28016";"CASTILLA";"CHAMARTIN";"442920";"4479990";"40.4686277265949";"-3.673334399530984";"917 668 311";"917 667 085";"nunap@nunciaturapostolica.es";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
98181;"Embajada de Senegal";"";"";"";"Metro: Herrera Oria (línea 9).  Bus: 133, 124.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f6794f36ff81c010VgnVCM1000000b205a0aRCRD";"MORALZARZAL";"CALLE";"V";"18";"";"";"";"";"MADRID";"MADRID";"28034";"MIRASIERRA";"FUENCARRAL-EL PARDO";"440267";"4482310";"40.4893449888833";"-3.704826324433652";"917 451 003";"917 451 148";"";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
127109;"Embajada de Serbia";"";"";"";"Metro: Retiro (línea 2).  Bus: 1, 19, 51, 74, 9, 2, 20, 28, 146, 15, 52.  Bicimad: Estación 102 (calle Alcalá, 95).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=16048899fc81c010VgnVCM1000000b205a0aRCRD";"VELAZQUEZ";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28001";"RECOLETOS";"SALAMANCA";"441920";"4474765";"40.42148926032306";"-3.6846401694200934";"915 635 045 / 915 635 046";"915 630 440";"ambasada.madrid@mfa.rs";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7921;"Embajada de Siria";"";"";"";"Metro: Antón Martín (línea 1), Estación del Arte (Atocha) (línea 1).  Bus: 001, 10, 14, 27, 34, 37, 45, C03.  Cercanías Renfe: Atocha (líneas C1, C2, C3, C4, C5, C7, C10).  Bicimad: Estaciones 27 (calle Jesús, 1), 67 (calle Almadén, 28), 68 (calle Espalter, 1).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=95b2f3216571c010VgnVCM1000000b205a0aRCRD";"PLATERIA DE MARTINEZ";"PLAZA";"V";"1";"1";"";"";"";"MADRID";"MADRID";"28014";"CORTES";"CENTRO";"441141";"4473777";"40.4125341323426";"-3.6937308712796155";"914 201 602";"914 202 681";"embajada.siria@hotmail.com";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7922;"Embajada de Sudáfrica";"";"";"";"Metro: Núñez de Balboa (líneas 5 y 9), Rubén Darío (línea 5).  Bus: 1, 74, 19, 51, 9.  Bicimad: Estación 130 (calle Ortega y Gasset, 4).  Aparcamientos: Serrano II (39), calle Serrano entre Ortega Gasset y Hermosilla; Velázquez Juan Bravo (58), calle Velázquez y calle Juan Bravo.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=28c2f3216571c010VgnVCM1000000b205a0aRCRD";"CLAUDIO COELLO";"CALLE";"V";"91";"6 y 7";"";"";"";"MADRID";"MADRID";"28006";"CASTELLANA";"SALAMANCA";"441821";"4475787";"40.43068902185026";"-3.6859006104054375";"914 363 780";"915 777 414";"madrid.embassy@dirco.gov.za";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
99100;"Embajada de Sudán";"";"";"";"Bus: 82.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=89894f36ff81c010VgnVCM1000000b205a0aRCRD";"MIRAFLORES";"AVENIDA";"V";"63";"";"";"";"";"MADRID";"MADRID";"28035";"CIUDAD UNIVERSITARIA";"MONCLOA-ARAVACA";"437853";"4480408";"40.47203025842744";"-3.733123924003301";"914 174 903";"915 972 516";"";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7923;"Embajada de Suecia";"";"";"";"Metro: Rubén Darío (línea 5), Alonso Martínez (líneas 4, 5 y 10).  Bus: 7.  Bicimad: Estaciones 8 (plaza de Alnso Martínez, 5), 198 (glorieta Rubén Darío, 2), 122 (calle Santa Engracia, 14).  Aparcamiento: Almagro (12) calle Almagro, 11.";"Asuntos Comerciales:   Dirección: calle Zurbano, 27. Teléfono: 914 442 600. Fax: 915 933 445. E-mail: spanien@swedistrade.se.    Página web: www.swedistrade.se/spanien, www.tradewithsweden.com.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bad2f3216571c010VgnVCM1000000b205a0aRCRD";"CARACAS";"CALLE";"V";"25";"";"";"";"";"MADRID";"MADRID";"28010";"ALMAGRO";"CHAMBERI";"441162";"4475795";"40.43071473630789";"-3.6936700862940017";"917 022 000";"917 022 040";"ambassaden.madrid@gov.se";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7924;"Embajada de Suiza";"";"";"";"Metro: Velázquez (línea 4), Príncipe de Vergara (líneas 2 y 9).  Bus: 1, 19, 51, 74, 9, 21, 53.  Bicimad: Estación 90 (calle Goya, 18).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4de2f3216571c010VgnVCM1000000b205a0aRCRD";"NU&amp;Ntilde;EZ DE BALBOA";"CALLE";"V";"35";"7";"";"";"35A";"MADRID";"MADRID";"28001";"RECOLETOS";"SALAMANCA";"442073";"4475204";"40.42545465763344";"-3.682876737414012";"914 363 960";"914 363 980";"madrid.cc@eda.admin.ch";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7925;"Embajada de Tailandia";"";"";"";"Metro: República Argentina (línea 6), Nuevos Ministerios (6, 8 y 10).  Bus: 7, C2, C1, 16, 19, 51.  Cercanías Renfe: Nuevos Ministerios (líneas C1, C2, C3, C4, C7, C10 y Regional).  Bicimad: Estación 137 (plaza de la República Argentina, 6).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dff2f3216571c010VgnVCM1000000b205a0aRCRD";"JOAQUIN COSTA";"CALLE";"V";"29";"";"";"";"";"MADRID";"MADRID";"28002";"EL VISO";"CHAMARTIN";"441818";"4477490";"40.44603023889291";"-3.686091916414186";"915 632 903";"";"contacto@thaiembmadrid.es";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7927;"Embajada de Turquía";"";"";"";"Metro: Rubén Darío (línea 5), Gregorio Marañón (líneas 7 y 10), Iglesia (línea 1).  Bus: 147, 40, 16, 5, 61.  Bicimad: Estación 125 (calle Fernández de la Hoz, 29).";"Cancillería:   Dirección: calle Rafael Calvo, 18, 2.&amp;ordm; A/B, 28010, Madrid. Teléfono: 913 103 904. Fax: 913 086 602. Correo electrónico: embajada.madrid@mfa.gov.tr.    Asuntos Comerciales:   Dirección: calle Covarrubias 9, 4.&amp;ordm; Derecha, 28010, Madrid Teléfono: 913 104 999 / 913 082 551 Fax: 913 104 999   Consejería de Información:   Dirección: calle Antonio Maura 18, 2.&amp;ordm;D, 28014, Madrid.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f423f3216571c010VgnVCM1000000b205a0aRCRD";"RAFAEL CALVO";"CALLE";"V";"18";"2";"A/B";"";"";"MADRID";"MADRID";"28010";"ALMAGRO";"CHAMBERI";"441120";"4476146";"40.43387373574068";"-3.6941977264344406";"Consultar datos de contacto en la pestaña 'más información'.";"";"embajada.madrid@mfa.gov.tr";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7926;"Embajada de Túnez";"";"";"";"Metro: Avenida de La Paz (línea 4).  Bus: 40, 120, 72, 73, 9.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6213f3216571c010VgnVCM1000000b205a0aRCRD";"ALFONSO XIII";"AVENIDA";"V";"64";"";"";"- 66 - 68";"";"MADRID";"MADRID";"28016";"HISPANOAMERICA";"CHAMARTIN";"443448";"4478363";"40.454007125972694";"-3.6669496805547963";"914 473 508 / 914 473 512";"915 938 416";"";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
127145;"Embajada de Ucrania";"";"";"";"";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a8148899fc81c010VgnVCM1000000b205a0aRCRD";"ABUBILLA";"RONDA";"V";"52";"";"";"";"";"MADRID";"MADRID";"28043";"PIOVERA";"HORTALEZA";"445978";"4478481";"40.455238430865464";"-3.6371237934421803";"917 489 360";"917 590 328";"emb_es@mfa.gov.ua";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7929;"Embajada de Uruguay";"";"";"";"Metro: Ventura Rodríguez (línea 3), Arg&amp;uuml;elles (líneas 3, 4 y 6).  Bus: 62, 74.   Bicimad: Estaciones 113 (paseo Pintor Rosales, 38), 114 (calle Quintana, 11), 115 (calle Evaristo San Miguel, 2).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8733f3216571c010VgnVCM1000000b205a0aRCRD";"PINTOR ROSALES";"PASEO";"V";"28";"1";"Izquierda";"";"";"MADRID";"MADRID";"28008";"ARGUELLES";"MONCLOA-ARAVACA";"438978";"4475378";"40.42680087237986";"-3.7193764162400194";"917 580 475";"915 478 362";"urumatri@urumatri.com";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
4650433;"Embajada de Uzbekistan";"";"";"";"Metro: Banco de España (línea 2).  Bus: 001, 10, 14, 27, 34, 37, 45, C03.  Bicimad: Estaciones 86 (plaza Cibeles), 65 (calle Antonio Maura, 15).  Aparcamiento: Montalbán (49) calle Montalbán entre calle Alfonso XI y paseo del Prado.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2113a58d07b35110VgnVCM1000000b205a0aRCRD";"LEALTAD";"PLAZA";"V";"3";"ENTREPLANTA DERECHA";"";"";"";"MADRID";"MADRID";"28014";"LOS JERONIMOS";"RETIRO";"441280";"4474159";"40.41599086503211";"-3.6921175196225273";"913 101 639";"913 103 123";"";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7930;"Embajada de Venezuela";"";"";"";"Metro: Santiago Bernabéu (línea 10).  Bus: 149, 5, 43.  Bicimad: Estaciones 154 (calle Orense, 36), 153 (avenida del General Perón, 36).  Aparcamientos: General Yag&amp;uuml;e (28), avenida de Brasil del 15 al 19; Orense (22), Avenida General Perón, 27.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1a43f3216571c010VgnVCM1000000b205a0aRCRD";"POETA JOAN MARAGALL";"CALLE";"V";"1";"13";"";"";"";"MADRID";"MADRID";"28020";"CUATRO CAMINOS";"TETUAN";"441251";"4478298";"40.453273030213545";"-3.6928454510581132";"915 981 200";"915 971 583";"";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
4650495;"Embajada de Vietnam";"";"";"";"Metro: Avenida de la Paz (línea 4).  Bus: 40, 120, 72, 73, 9, 43.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=699857d379b35110VgnVCM1000000b205a0aRCRD";"ALFONSO XIII";"AVENIDA";"V";"54";"";"";"";"";"MADRID";"MADRID";"28016";"HISPANOAMERICA";"CHAMARTIN";"443428";"4478244";"40.452933755417405";"-3.6671749335999184";"915 102 867";"914 157 067";"embavietnam.madrid@yahoo.com";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
99108;"Embajada de Yemen";"";"";"";"Metro: Cuzco (línea 10).  Bus: 147, 27, 40, 5, 149, 126.  Bicimad: Estaciones 157 (paseo de la Castellana, 164), 156 (calle Sor Ángela de la Cruz, 2),  y 238 (calle San Germán, 5), 253 (calle Doctor Fleming, 7).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=aea94f36ff81c010VgnVCM1000000b205a0aRCRD";"CASTELLANA";"PASEO";"V";"117";"8";"D";"";"";"MADRID";"MADRID";"28046";"CASTILLEJOS";"TETUAN";"441431";"4478717";"40.457056423282566";"-3.6907683475311566";"914 119 950";"915 623 865 / 637 864 047";"secretaria@embyemenesp.com";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7646811;"Embajada de la República Popular Democrática de Corea";"";"";"";"Bus: 161.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9427227be3d98410VgnVCM2000000c205a0aRCRD";"DARIO APARICIO";"CALLE";"V";"43";"";"";"";"";"MADRID";"MADRID";"28023";"VALDEMARIN";"MONCLOA-ARAVACA";"434653";"4480432";"40.472000264247036";"-3.7708788224251837";"913 078 776";"913 571 850";"info@rpdcemb-madrid.com";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
7866;"Embajada de la República de Corea";"";"";"";"Bus: 7, 70, 107, 29.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cbe593e5fd61c010VgnVCM1000000b205a0aRCRD";"GONZALEZ AMIGO";"CALLE";"V";"15";"";"";"";"";"MADRID";"MADRID";"28033";"ATALAYA";"CIUDAD LINEAL";"443468";"4479706";"40.4661068662576";"-3.666833442645388";"913 532 000";"913 532 001";"embspain.adm@mofat.go.kr";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados"; 
10894462;"Embajada del Nepal";"";"";"";"Metro: Gregorio Marañón (líneas 7 y 10) y Ruben Darío (línea 5).  Autobús: 16, 61, 14, 150, 27, 45, 147, 40, 7, 19, 51, 9, 5, 12.  Bicimad: Estación 141 (paseo de la Castellana, 43).  Aparcamiento: Serrano I (62), calle Serrano entre hermanos Becquer y Marqués de Villamejor.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6dcac7d6b1a09610VgnVCM1000001d4a900aRCRD";"GENERAL ORAA";"CALLE";"V";"3";"bajo";"izquierda";"";"";"MADRID";"MADRID";"28006";"CASTELLANA";"SALAMANCA";"441655";"4476381";"40.43603074588647";"-3.687904662891031";"911 038 285";"911 038 289";"info@embajadadenepal.es";"/contenido/entidadesYorganismos/OrganismosInternacionales/EmbajadasConsulados";
